name,export_rva,target_rva,target_size,source,status,notes
"?absoluteSeek@CachedFileInputStream@@UAE_NI@Z","","0x00102410","27","Code/GameEngine/Source/Common/System/DataChunk.cpp","matched",""
"?ACos@@YAMM@Z","0x00873940","0x00873940","10","Code/GameEngine/Source/Common/System/Trig.cpp","matched","wraps internal acos helper"
"?Acos@WWMath@@SAMM@Z","","0x00873940","10","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DRoadBuffer.cpp","matched","icf-owner=?ACos@@YAMM@Z"
"?action@RepairDockUpdate@@UAE_NPAVObject@@0@Z","","0x001A9110","516","Code/GameEngine/Source/Common/RepairDockUpdate_action_Thunk.cpp","matched","Exact 516B Open-BFME4"
"?Add@?$DynamicVectorClass@H@@QAE_NABH@Z","","0x00906150","78","Code/Libraries/Source/WWVegas/WWSaveLoad/twiddler.cpp","matched",""
"?Add@?$DynamicVectorClass@K@@QAE_NABK@Z","","0x00980F90","78","Code/Libraries/Source/WWVegas/WW3D2/meshmdlio.cpp","matched",""
"?Add@?$DynamicVectorClass@M@@QAE_NABM@Z","","0x0096E160","78","Code/Libraries/Source/WWVegas/WW3D2/hanim.cpp","matched",""
"?Add@?$DynamicVectorClass@PAD@@QAE_NABQAD@Z","","0x00906150","78","Code/Libraries/Source/WWVegas/WW3D2/collect.cpp","matched",""
"?Add@?$DynamicVectorClass@PAULegacyMaterialClass@MeshLoadContextClass@@@@QAE_NABQAULegacyMaterialClass@MeshLoadContextClass@@@Z","","0x00980DA0","78","Code/Libraries/Source/WWVegas/WW3D2/meshmdlio.cpp","matched",""
"?Add@?$DynamicVectorClass@PAUtThreadInfoType@@@@QAE_NABQAUtThreadInfoType@@@Z","","0x00906150","78","Code/Libraries/Source/WWVegas/WWLib/Except.cpp","matched",""
"?Add@?$DynamicVectorClass@PAUW3dAggregateSubobjectStruct@@@@QAE_NABQAUW3dAggregateSubobjectStruct@@@Z","","0x00906150","78","Code/Libraries/Source/WWVegas/WW3D2/agg_def.cpp","matched",""
"?Add@?$DynamicVectorClass@PAVDefinitionClass@@@@QAE_NABQAVDefinitionClass@@@Z","","0x00906150","78","Code/Libraries/Source/WWVegas/WWSaveLoad/definitionmgr.cpp","matched",""
"?Add@?$DynamicVectorClass@PAVFontCharsBuffer@@@@QAE_NABQAVFontCharsBuffer@@@Z","","0x00906150","78","Code/Libraries/Source/WWVegas/WW3D2/render2dsentence.cpp","matched",""
"?Add@?$DynamicVectorClass@PAVHAnimComboDataClass@@@@QAE_NABQAVHAnimComboDataClass@@@Z","","0x00973A40","78","Code/Libraries/Source/WWVegas/WW3D2/hanim.cpp","matched",""
"?Add@?$DynamicVectorClass@PAVPrototypeClass@@@@QAE_NABQAVPrototypeClass@@@Z","","0x0093D890","78","Code/Libraries/Source/WWVegas/WW3D2/assetmgr.cpp","matched",""
"?Add@?$DynamicVectorClass@PAVPrototypeLoaderClass@@@@QAE_NABQAVPrototypeLoaderClass@@@Z","","0x0093D6F0","78","Code/Libraries/Source/WWVegas/WW3D2/assetmgr.cpp","matched",""
"?Add@?$DynamicVectorClass@PAVRender2DClass@@@@QAE_NABQAVRender2DClass@@@Z","","0x00906150","78","Code/Libraries/Source/WWVegas/WW3D2/render2dsentence.cpp","matched",""
"?Add@?$DynamicVectorClass@PAVRenderObjClass@@@@QAE_NABQAVRenderObjClass@@@Z","","0x0092F7C0","78","Code/Libraries/Source/WWVegas/WW3D2/agg_def.cpp","matched",""
"?Add@?$DynamicVectorClass@PAVTextureClass@@@@QAE_NABQAVTextureClass@@@Z","","0x00973CC0","78","Code/Libraries/Source/WWVegas/WW3D2/matinfo.cpp","matched",""
"?Add@?$DynamicVectorClass@PAVVertexMaterialClass@@@@QAE_NABQAVVertexMaterialClass@@@Z","","0x0096E110","78","Code/Libraries/Source/WWVegas/WW3D2/dynamesh.cpp","matched",""
"?Add@?$DynamicVectorClass@PAX@@QAE_NABQAX@Z","","0x00906150","78","Code/Libraries/Source/WWVegas/WWLib/msgloop.cpp","matched",""
"?Add@?$DynamicVectorClass@UPtrPairStruct@PointerRemapClass@@@@QAE_NABUPtrPairStruct@PointerRemapClass@@@Z","","0x00002A36","5","Code/Libraries/Source/WWVegas/WWLib/DynamicVectorAddPtrPairThunk.cpp","matched","Focused C++ template thunk for DynamicVectorClass<PointerRemapClass::PtrPairStruct>::Add"
"?Add@?$DynamicVectorClass@UPtrRemapStruct@PointerRemapClass@@@@QAE_NABUPtrRemapStruct@PointerRemapClass@@@Z","","0x00906150","78","Code/Libraries/Source/WWVegas/WWSaveLoad/pointerremap.cpp","matched",""
"?Add@?$DynamicVectorClass@UWeightInfoStruct@NamedPivotMapClass@@@@QAE_NABUWeightInfoStruct@NamedPivotMapClass@@@Z","","0x00973A90","112","Code/Libraries/Source/WWVegas/WW3D2/hanim.cpp","matched",""
"?Add@?$DynamicVectorClass@VModelNodeClass@HLodClass@@@@QAE_NABVModelNodeClass@HLodClass@@@Z","","0x0097B080","107","Code/Libraries/Source/WWVegas/WW3D2/hlod.cpp","matched","template COMDAT"
"?Add@?$DynamicVectorClass@VRenderDeviceDescClass@@@@QAE_NABVRenderDeviceDescClass@@@Z","","0x00907FE0","87","Code/Libraries/Source/WWVegas/WW3D2/dx8wrapper.cpp","matched",""
"?Add@?$DynamicVectorClass@VResolutionDescClass@@@@QAE_NABVResolutionDescClass@@@Z","","0x00905F40","100","Code/Libraries/Source/WWVegas/WW3D2/dx8wrapper.cpp","matched",""
"?Add@?$DynamicVectorClass@VShaderClass@@@@QAE_NABVShaderClass@@@Z","","0x0092FA60","78","Code/Libraries/Source/WWVegas/WW3D2/matinfo.cpp","matched","MASM converted to clean C++"
"?Add@?$DynamicVectorClass@VStringClass@@@@QAE_NABVStringClass@@@Z","","0x00907F80","82","Code/Libraries/Source/WWVegas/WW3D2/rendobj.cpp","matched",""
"?Add@?$MultiListClass@VRenderObjClass@@@@QAE_NPAVRenderObjClass@@_N@Z","","0x00942E10","31","Code/Libraries/Source/WWVegas/WW3D2/decalsys.cpp","matched",""
"?Add@?$RefMultiListClass@VLookupTableClass@@@@QAE_NPAVLookupTableClass@@_N@Z","","0x00711B40","38","Code/Libraries/Source/WWVegas/WWMath/lookuptable.cpp","matched",""
"?Add@?$RefMultiListClass@VRenderObjClass@@@@QAE_NPAVRenderObjClass@@_N@Z","","0x00711B40","38","Code/Libraries/Source/WWVegas/WW3D2/renderobjectrecycler.cpp","matched",""
"?Add@?$SimpleDynVecClass@E@@QAE_NABEH@Z","","0x009890A0","86","Code/Libraries/Source/WWVegas/WW3D2/part_buf.cpp","matched",""
"?Add@?$SimpleDynVecClass@K@@QAE_NABKH@Z","","0x0078CB60","86","Code/Libraries/Source/WWVegas/WW3D2/aabtree.cpp","matched",""
"?Add@?$SimpleDynVecClass@M@@QAE_NABMH@Z","","0x0078CB60","86","Code/Libraries/Source/WWVegas/WW3D2/streak.cpp","matched",""
"?Add@?$SimpleDynVecClass@PAVBSPClass@@@@QAE_NABQAVBSPClass@@H@Z","","0x0078CB60","86","Code/Libraries/Source/WWVegas/WW3D2/shattersystem.cpp","matched",""
"?Add@?$SimpleDynVecClass@PAVDynamicMeshClass@@@@QAE_NABQAVDynamicMeshClass@@H@Z","","0x0078CB60","86","Code/Libraries/Source/WWVegas/WW3D2/shattersystem.cpp","matched",""
"?Add@?$SimpleDynVecClass@PAVFontCharsClass@@@@QAE_NABQAVFontCharsClass@@H@Z","","0x00919E60","86","Code/Libraries/Source/WWVegas/WW3D2/assetmgr.cpp","matched",""
"?Add@?$SimpleDynVecClass@PAVTextureClass@@@@QAE_NABQAVTextureClass@@H@Z","","0x0078CB60","86","Code/Libraries/Source/WWVegas/WW3D2/decalmsh.cpp","matched",""
"?Add@?$SimpleDynVecClass@PAVVertexMaterialClass@@@@QAE_NABQAVVertexMaterialClass@@H@Z","","0x0078CB60","86","Code/Libraries/Source/WWVegas/WW3D2/decalmsh.cpp","matched",""
"?Add@?$SimpleDynVecClass@VKeyClass@?$PrimitiveAnimationChannelClass@VVector2@@@@@@QAE_NABVKeyClass@?$PrimitiveAnimationChannelClass@VVector2@@@@H@Z","","0x00701FB0","103","Code/Libraries/Source/WWVegas/WW3D2/ringobj.cpp","matched",""
"?Add@?$SimpleDynVecClass@VKeyClass@?$PrimitiveAnimationChannelClass@VVector3@@@@@@QAE_NABVKeyClass@?$PrimitiveAnimationChannelClass@VVector3@@@@H@Z","","0x00919D50","108","Code/Libraries/Source/WWVegas/WW3D2/sphereobj.cpp","matched",""
"?Add@?$SimpleDynVecClass@VShaderClass@@@@QAE_NABVShaderClass@@H@Z","","0x00946330","86","Code/Libraries/Source/WWVegas/WW3D2/decalmsh.cpp","matched",""
"?Add@?$SimpleDynVecClass@VVector3@@@@QAE_NABVVector3@@H@Z","","0x00701FB0","103","Code/Libraries/Source/WWVegas/WW3D2/part_buf.cpp","matched",""
"?Add@?$SimpleDynVecClass@VVector4@@@@QAE_NABVVector4@@H@Z","","0x00919D50","108","Code/Libraries/Source/WWVegas/WW3D2/part_buf.cpp","matched",""
"?add@@YAXPAM0@Z","","0x007179C0","15","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DShaderManager.cpp","matched",""
"?Add@Coord2D@@QAEAAV1@ABUCoord3DBase@@@Z","0x00016EEB","0x007E5AE0","24","Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp","matched","adds Coord3DBase x/y"
"?Add@Coord2D@@QAEAAV1@ABV1@@Z","0x0000FA2E","0x0022F7C0","24","Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp","matched","adds Coord2D"
"?Add@Coord3D@@QAEAAV1@ABUCoord3DBase@@@Z","0x0002F66C","0x000EC6F0","33","Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp","matched","adds Coord3DBase"
"?Add@Coord3D@@QAEAAV1@ABUCoord3DBase@@0@Z","0x00021DC3","0x007E5D10","37","Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp","matched","adds two Coord3DBase values"
"?Add@Coord3D@@QAEAAV1@ABUCoord3DBase@@ABVCoord2D@@@Z","0x0001AE3D","0x007E5F20","34","Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp","matched","adds Coord3DBase and Coord2D"
"?Add@Coord3D@@QAEAAV1@ABVCoord2D@@@Z","0x00023452","0x007E5EB0","24","Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp","matched","adds Coord2D x/y"
"?Add@Coord3D@@QAEAAV1@ABVCoord2D@@ABUCoord3DBase@@@Z","0x0001F802","0x007E5EF0","34","Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp","matched","adds Coord2D and Coord3DBase"
"?add@Coord3D@@QAEXPBU1@@Z","","0x007AF300","31","Code/GameEngine/Source/Common/bezier_segment.cpp","matched",""
"?add@Coord3D@@QAEXPBUCoord3DBase@@@Z","0x00022688","0x000B6570","31","Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp","matched","adds Coord3DBase pointer"
"?Add@HashTableClass@@QAEXPAVHashableClass@@@Z","","0x009E00A0","51","Code/Libraries/Source/WWVegas/WWLib/hash.cpp","matched",""
"?add@LList@@QAEXPAVLListNode@@@Z","","0x00105A90","180","Code/GameEngine/Source/Common/System/List.cpp","matched",""
"?add@MultiIniFieldParse@@QAEXPBUFieldParse@@I@Z","","0x00850920","64","Code/GameEngine/Source/Common/INI/ini_parsers.cpp","matched","retail INI parser TU"
"?Add@NamedPivotMapClass@@QAEXPBDM@Z","","0x00973F40","76","Code/Libraries/Source/WWVegas/WW3D2/hanim.cpp","matched",""
"?Add@RenderObjClass@@UAEXPAVSceneClass@@@Z","","0x0091FBA0","21","Code/Libraries/Source/WWVegas/WW3D2/rendobj.cpp","matched",""
"?Add@Vector3@@SAXABV1@0PAV1@@Z","","0x004106B0","37","Code/Libraries/Source/WWVegas/WWMath/colmathobbobb.cpp","matched",""
"?Add_Anim@HAnimManagerClass@@QAE_NPAVHAnimClass@@@Z","","0x007B9B30","23","Code/Libraries/Source/WWVegas/WW3D2/hanimmgr.cpp","matched",""
"?add_bit_channel@HCompressedAnimClass@@AAEXPAVTimeCodedBitChannelClass@@@Z","","0x0095BA10","26","Code/Libraries/Source/WWVegas/WW3D2/hcanim.cpp","matched",""
"?add_bit_channel@HRawAnimClass@@AAEXPAVBitChannelClass@@@Z","","0x00959C20","26","Code/Libraries/Source/WWVegas/WW3D2/hrawanim.cpp","matched",""
"?Add_Box@MinMaxAABoxClass@@QAEXABVAABoxClass@@@Z","","0x00979230","237","Code/Libraries/Source/WWVegas/WWMath/aabox.cpp","matched",""
"?Add_Camera_Shake@CameraShakeSystemClass@@QAEXABVVector3@@MMM@Z","","0x006D19A0","132","Code/GameEngineDevice/Source/W3DDevice/GameClient/camerashakesystem.cpp","matched",""
"?add_channel@HCompressedAnimClass@@AAEXPAVAdaptiveDeltaMotionChannelClass@@@Z","","0x0095B980","140","Code/Libraries/Source/WWVegas/WW3D2/hcanim.cpp","matched",""
"?add_channel@HCompressedAnimClass@@AAEXPAVTimeCodedMotionChannelClass@@@Z","","0x0095B8F0","140","Code/Libraries/Source/WWVegas/WW3D2/hcanim.cpp","matched",""
"?add_channel@HRawAnimClass@@AAEXPAVMotionChannelClass@@@Z","","0x00959B60","192","Code/Libraries/Source/WWVegas/WW3D2/hrawanim.cpp","matched",""
"?Add_Geom@W3DShadowGeometryManager@@QAE_NPAVW3DShadowGeometry@@@Z","","0x007AEFA0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DVolumetricShadow.cpp","matched",""
"?Add_Head@?$DLListClass@USmudge@@@@QAEXPAV?$DLNodeClass@USmudge@@@@@Z","","0x005D3B00","81","Code/GameEngine/Source/GameClient/System/Smudge.cpp","matched",""
"?Add_Head@?$DLListClass@USmudgeSet@@@@QAEXPAV?$DLNodeClass@USmudgeSet@@@@@Z","","0x005D3C20","81","Code/GameEngine/Source/GameClient/System/Smudge.cpp","matched",""
"?Add_Head@?$DLListClass@VSortingNodeStruct@@@@QAEXPAV?$DLNodeClass@VSortingNodeStruct@@@@@Z","","0x00938C10","81","Code/Libraries/Source/WWVegas/WW3D2/sortingrenderer.cpp","matched",""
"?Add_Index@?$IndexClass@HPAUINIEntry@@@@QAE_NABHABQAUINIEntry@@@Z","","0x009E2D00","81","Code/Libraries/Source/WWVegas/WWLib/ini.cpp","matched","IndexClass sibling"
"?Add_Index@?$IndexClass@HPAUINISection@@@@QAE_NABHABQAUINISection@@@Z","","0x009E2D80","81","Code/Libraries/Source/WWVegas/WWLib/ini.cpp","matched","IndexClass sibling"
"?Add_Object_Internal@GridCullSystemClass@@IAEXPAVCullableClass@@@Z","","0x008DF140","72","Code/Libraries/Source/WWVegas/WWMath/gridcull.cpp","matched",""
"?Add_Point@MinMaxAABoxClass@@QAEXABVVector3@@@Z","","0x00728B30","115","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DTerrainBackground.cpp","matched",""
"?Add_Point@SegmentedLineClass@@QAEXABVVector3@@@Z","","0x00950B70","21","Code/Libraries/Source/WWVegas/WW3D2/segline.cpp","matched",""
"?Add_Polygon_Renderer@DX8TextureCategoryClass@@QAEXPAVDX8PolygonRendererClass@@0@Z","","0x00945900","52","Code/Libraries/Source/WWVegas/WW3D2/dx8renderer.cpp","matched",""
"?Add_Prototype@@YAXPAX@Z","","0x009EBA40","21","Code/GameEngineDevice/Source/W3DDevice/GameClient/Add_Prototype.cpp","matched","Open-BFME5 clean C++ null-check AssetRegistry then Add_Prototype_Impl"
"?Add_Prototype_Impl@AssetRegistry@@QAEXPAX@Z","","0x009EF1A0","224","Code/GameEngineDevice/Source/W3DDevice/GameClient/Add_Prototype_Impl.cpp","matched","BFME registry Add_Prototype impl exact 224B @ 0x9EF1A0"
"?Add_Render_Object@SceneClass@@UAEXPAVRenderObjClass@@@Z","","0x00942C10","15","Code/Libraries/Source/WWVegas/WW3D2/scene.cpp","matched",""
"?Add_Render_Task@DX8TextureCategoryClass@@QAEXPAVDX8PolygonRendererClass@@PAVMeshClass@@@Z","","0x009465F0","87","Code/Libraries/Source/WWVegas/WW3D2/dx8renderer.cpp","matched","reloc-needle Open-BFME4+Grok"
"?add_resolution@RenderDeviceDescClass@@AAEXHHH@Z","","0x00906440","164","Code/Libraries/Source/WWVegas/WW3D2/dx8wrapper.cpp","matched","BFME RenderDeviceDesc layout shim"
"?Add_Rigid_Mesh_To_Container@@YAXPAV?$MultiListClass@VDX8FVFCategoryContainer@@@@IPAVMeshModelClass@@@Z","","0x009476F0","277","Code/Libraries/Source/WWVegas/WW3D2/dx8renderer_Add_Rigid_Mesh_To_Container.asm","matched","exact 277B MASM; C++ layout-blocked SortLevel/Is_Sorting/sizeof"
"?Add_Shader@MaterialCollectorClass@@QAEXVShaderClass@@@Z","","0x009300D0","89","Code/Libraries/Source/WWVegas/WW3D2/matinfo.cpp","matched",""
"?Add_Shader@MeshLoadContextClass@@AAEHVShaderClass@@@Z","","0x0096E930","85","Code/Libraries/Source/WWVegas/WW3D2/meshmdlio.cpp","matched",""
"?Add_Size@ChunkHeader@@QAEXK@Z","","0x009E1780","36","Code/Libraries/Source/WWVegas/WWLib/chunkio.cpp","matched",""
"?Add_Size@MicroChunkHeader@@QAEXE@Z","","0x009E17B0","15","Code/Libraries/Source/WWVegas/WWLib/chunkio.cpp","matched",""
"?Add_Sphere@SphereClass@@QAEXABV1@@Z","","0x0097B150","303","Code/Libraries/Source/WWVegas/WW3D2/hlod.cpp","matched",""
"?Add_Sub_Object_To_Bone@HLodClass@@UAEHPAVRenderObjClass@@HPBVVector3@@@Z","","0x0097C080","279","Code/Libraries/Source/WWVegas/WW3D2/hlod.cpp","matched","retail has Vector3 offset param"
"?Add_Subobject@AggregateDefClass@@MAEXABUW3dAggregateSubobjectStruct@@@Z","","0x00981310","111","Code/Libraries/Source/WWVegas/WW3D2/agg_def.cpp","matched",""
"?Add_Tail@?$DLListClass@USmudge@@@@QAEXPAV?$DLNodeClass@USmudge@@@@@Z","","0x005D3BB0","79","Code/GameEngine/Source/GameClient/System/Smudge.cpp","matched",""
"?Add_Tail@?$DLListClass@USmudgeSet@@@@QAEXPAV?$DLNodeClass@USmudgeSet@@@@@Z","","0x005D3CE0","79","Code/GameEngine/Source/GameClient/System/Smudge.cpp","matched",""
"?Add_Tail@?$DLListClass@VSortingNodeStruct@@@@QAEXPAV?$DLNodeClass@VSortingNodeStruct@@@@@Z","","0x009394A0","79","Code/Libraries/Source/WWVegas/WW3D2/sortingrenderer.cpp","matched",""
"?Add_Tail@?$DLListClass@VThumbnailManagerClass@@@@QAEXPAV?$DLNodeClass@VThumbnailManagerClass@@@@@Z","","0x005D3BB0","79","Code/Libraries/Source/WWVegas/WW3D2/texturethumbnail.cpp","matched",""
"?Add_Tail@?$RefMultiListClass@VRenderObjClass@@@@QAE_NPAVRenderObjClass@@_N@Z","","0x00942E50","38","Code/Libraries/Source/WWVegas/WW3D2/scene.cpp","matched",""
"?Add_Tail@GenericList@@QAEXPAVGenericNode@@@Z","","0x009E2A30","78","Code/Libraries/Source/WWVegas/WWLib/ini.cpp","matched",""
"?Add_To_Collection@CullSystemClass@@IAEXPAVCullableClass@@@Z","","0x008E21D0","16","Code/Libraries/Source/WWVegas/WWMath/cullsys.cpp","matched",""
"?Add_To_List@DefaultStaticSortListClass@@UAEXPAVRenderObjClass@@I@Z","","0x009580D0","56","Code/Libraries/Source/WWVegas/WW3D2/static_sort_list.cpp","matched",""
"?Add_To_Static_Sort_List@WW3D@@SAXPAVRenderObjClass@@I@Z","","0x008FD4C0","22","Code/Libraries/Source/WWVegas/WW3D2/ww3d.cpp","matched","MASM converted to clean C++"
"?Add_Uninitialized_New_Particle@ParticleBufferClass@@QAEPAUNewParticleStruct@@XZ","","0x00983A90","105","Code/Libraries/Source/WWVegas/WW3D2/part_buf.cpp","matched",""
"?Add_Vertex@ClipPolyClass@@QAEXABVVector3@@@Z","","0x00702080","15","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DPoly.cpp","matched",""
"?Add_Vertex@VisPolyClass@@QAEXABVVector3@@@Z","","0x00702080","15","Code/Libraries/Source/WWVegas/WW3D2/visrasterizer.cpp","matched",""
"?Add_Vertex_Material@MaterialCollectorClass@@QAEXPAVVertexMaterialClass@@@Z","","0x00930130","78","Code/Libraries/Source/WWVegas/WW3D2/matinfo.cpp","matched","exact-ambiguous COMDAT pinned by string anchor"
"?Add_Vertex_Material@MaterialInfoClass@@QAEHPAVVertexMaterialClass@@@Z","","0x0096E2D0","85","Code/Libraries/Source/WWVegas/WW3D2/shattersystem.cpp","matched",""
"?Add_Vertex_Material@MeshLoadContextClass@@AAEHPAVVertexMaterialClass@@@Z","","0x0096E990","90","Code/Libraries/Source/WWVegas/WW3D2/meshmdlio.cpp","matched",""
"?Add_Visible_Skin@DX8SkinFVFCategoryContainer@@QAEXPAVMeshClass@@@Z","","0x00945DB0","68","Code/Libraries/Source/WWVegas/WW3D2/dx8renderer.cpp","matched","reloc-needle Open-BFME4+Grok"
"?Add_Visible_Texture_Category_Retail@DX8FVFCategoryContainer@@QAEXPAVDX8TextureCategoryClass@@H@Z","","0x00945520","37","Code/Libraries/Source/WWVegas/WW3D2/dx8renderer.cpp","matched",""
"?Add2D@Coord3D@@QAEAAV1@ABUCoord3DBase@@@Z","0x00002734","0x007E5DC0","24","Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp","matched","adds Coord3DBase x/y"
"?Add2D@Coord3D@@QAEAAV1@ABUCoord3DBase@@0@Z","0x000263B4","0x007E5DE0","28","Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp","matched","adds two Coord3DBase x/y values"
"?addArgType@GameMessageParser@@QAEXW4GameMessageArgumentDataType@@H@Z","","0x006235E0","152","Code/GameEngine/Source/GameNetwork/GameMessageParser.cpp","matched","thunk-dump converted to clean C++"
"?addAudioEvent@AudioManager@@UAEIPBVAudioEventRTS@@@Z","","0x006B9A40","19","Code/Libraries/Source/WWVegas/WWAudio/AudioManagerAddAudioEventThunk.cpp","matched","Open-BFME5 clean C++ addAudioEvent wrapper defaults 0/1/1"
"?addBib@W3DBibBuffer@@QAEXQAVVector3@@W4ObjectID@@_N@Z","","0x006D7090","220","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DBibBuffer.cpp","matched",""
"?addBibDrawable@W3DBibBuffer@@QAEXQAVVector3@@W4DrawableID@@_N@Z","","0x006D71B0","220","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DBibBuffer.cpp","matched",""
"?addBridge@W3DBridgeBuffer@@IAEXVVector3@@0VAsciiString@@PAVW3DTerrainLogic@@PAVDict@@@Z","","0x006DA0B0","364","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DBridgeBuffer_addBridge_Thunk.cpp","matched","Open-BFME5 lift 364B retail MASM to standalone C++ thunk"
"?addCommand@FrameData@@QAEPAVNetCommandRef@@PAVNetCommandMsg@@@Z","","0x006702F0","61","Code/GameEngine/Source/GameNetwork/FrameData.cpp","matched",""
"?addCommand@NetPacket@@QAE_NPAVNetCommandRef@@@Z","","0x006811B0","408","Code/GameEngine/Source/GameNetwork/NetPacket_addCommand.cpp","matched",""
"?addDynamicLight@RTS3DScene@@QAEXPAVW3DDynamicLight@@@Z","","0x00712030","74","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DScene.cpp","matched","converted exact MASM method dump to clean C++ with BFME retail list-offset shim"
"?addDynamicShadowTask@W3DVolumetricShadowManager@@QAEXPAUW3DVolumetricShadowRenderTask@@@Z","","0x007B7D20","15","Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DVolumetricShadow.cpp","matched",""
"?addEntry@@YAHPAVUnicodeString@@HHHPAVGameWindow@@_N@Z","","0x004B86B0","518","Code/GameEngine/Source/Common/addEntry_Thunk.cpp","matched","MASM exact retail dump; true body 0x4B86B0 (queue 0x4B86AF was int3 pad); BFME ListboxData offsets + ebx-convention moveRowsDown"
"?addEntry@SubsystemLegend@@QAEXABUSubsystemLegendEntry@@@Z","","0x009A1500","49","Code/GameEngine/Source/Common/System/SubsystemLegend.cpp","matched","m_entries.push_back(entry) fully inlined; proves m_entries sits at +0x08"
"?addGameToAvailableList@@YAXVAsciiString@@PAX@Z","","0x00111C40","280","Code/GameEngine/Source/Common/addGameToAvailableList_Thunk.cpp","matched","Certified packet 97 db-only retail recovery"
"?addGroupRoom@GameSpyInfo@@UAEXVGameSpyGroupRoom@@@Z","","0x00636650","1238","Code/masm_dumps/_sa11__addGroupRoom_GameSpyInfo__UAEXVGameSpyGroupRoom___Z_636650.asm","matched","string-anchor Open-BFME4+Grok quickmatch"
"?addImage@ImageCollection@@QAEXPAVImage@@@Z","","0x005D3410","133","Code/GameEngine/Source/Common/ImageCollection_addImage_Thunk.cpp","matched","certified packet 107 exact retail db dump sha256 ab3c6160"
"?addItem@LList@@QAEXHPAX@Z","","0x00105B80","63","Code/GameEngine/Source/Common/System/List.cpp","matched",""
"?addItemToHead@LList@@QAEXPAX@Z","","0x00105BD0","62","Code/GameEngine/Source/Common/System/List.cpp","matched",""
"?addItemToTail@LList@@QAEXPAX@Z","","0x00105C20","64","Code/GameEngine/Source/Common/System/List.cpp","matched",""
"?addLocomotor@LocomotorSet@@QAEXPBVLocomotorTemplate@@@Z","","0x001BAD80","52","Code/GameEngine/Source/GameLogic/Object/Locomotor.cpp","matched",""
"?addMap@MapCache@@AAE_NVAsciiString@@0PAUFileInfo@@_N@Z","","0x00456A90","1178","Code/masm_dumps/_sa11__addMap_MapCache__AAE_NVAsciiString__0PAUFileInfo___N_Z_456A90.asm","matched","string-anchor Open-BFME4+Grok Star-Bronze"
"?addMessage@NetCommandList@@QAEPAVNetCommandRef@@PAVNetCommandMsg@@@Z","","0x00673200","609","Code/GameEngine/Source/GameNetwork/NetCommandList_addMessage.asm","matched","MASM exact 609B @ 0x673200; queue 0x673251 was mid-SEH body; push 0x14 NetCommandRef; ret 4"
"?addMessageText@InGameUI@@IAEXABVUnicodeString@@PBURGBColor@@@Z","","0x0043DF00","388","Code/GameEngine/Source/GameClient/InGameUI_addMessageText_Thunk.cpp","matched","Open-BFME5 lift 388B retail MASM to standalone C++ thunk"
