function,source,size,candidate_rva,aligned_pct,class,first_diff,hint,votes
?getFilePathInSaveDirectory@GameState@@QBE?AVAsciiString@@ABV2@@Z,gamestate.cpp,168,,0,absent,-1,no plausible placement,1
?getMapLeafName@GameState@@QBE?AVAsciiString@@ABV2@@Z,gamestate.cpp,126,,0,absent,-1,no plausible placement,0
?iterateSaveFiles@GameState@@AAEXP6AXVAsciiString@@PAX@Z1@Z,gamestate.cpp,419,,0,absent,-1,no plausible placement,0
?allocate@?$allocator@U?$_List_node@USnapshotBlock@GameState@@@_STL@@@_STL@@QBEPAU?$_List_node@USnapshotBlock@GameState@@@2@IPBX@Z,gamestate.cpp,29,,0,absent,-1,no plausible placement,1
?allocate@?$allocator@U?$_List_node@PAVSnapshot@@@_STL@@@_STL@@QBEPAU?$_List_node@PAVSnapshot@@@2@IPBX@Z,gamestate.cpp,32,,0,absent,-1,no plausible placement,1
?isInSaveDirectory@GameState@@QBE_NABVAsciiString@@@Z,gamestate.cpp,130,,0,absent,-1,no plausible placement,1
?allocate@?$_STLP_alloc_proxy@PAU?$_List_node@USnapshotBlock@GameState@@@_STL@@U12@V?$allocator@U?$_List_node@USnapshotBlock@GameState@@@_STL@@@2@@_STL@@QAEPAU?$_List_node@USnapshotBlock@GameState@@@2@I@Z,gamestate.cpp,29,,0,absent,-1,no plausible placement,1
?allocate@?$_STLP_alloc_proxy@PAU?$_List_node@PAVSnapshot@@@_STL@@U12@V?$allocator@U?$_List_node@PAVSnapshot@@@_STL@@@2@@_STL@@QAEPAU?$_List_node@PAVSnapshot@@@2@I@Z,gamestate.cpp,32,,0,absent,-1,no plausible placement,1
?clear@?$_List_base@PAVSnapshot@@V?$allocator@PAVSnapshot@@@_STL@@@_STL@@QAEXXZ,gamestate.cpp,50,,0,absent,-1,no plausible placement,0
?findBlockInfoByToken@GameState@@AAEPAUSnapshotBlock@1@VAsciiString@@W4SnapshotType@@@Z,gamestate.cpp,212,,0,absent,-1,no plausible placement,1
?gameStatePostProcessLoad@GameState@@AAEXXZ,gamestate.cpp,87,,0,absent,-1,no plausible placement,0
??0?$_List_base@USnapshotBlock@GameState@@V?$allocator@USnapshotBlock@GameState@@@_STL@@@_STL@@QAE@ABV?$allocator@USnapshotBlock@GameState@@@1@@Z,gamestate.cpp,41,,0,absent,-1,no plausible placement,1
??0?$_List_base@PAVSnapshot@@V?$allocator@PAVSnapshot@@@_STL@@@_STL@@QAE@ABV?$allocator@PAVSnapshot@@@1@@Z,gamestate.cpp,41,,0,absent,-1,no plausible placement,1
??1?$_List_base@PAVSnapshot@@V?$allocator@PAVSnapshot@@@_STL@@@_STL@@QAE@XZ,gamestate.cpp,68,,0,absent,-1,no plausible placement,0
?_M_create_node@?$list@USnapshotBlock@GameState@@V?$allocator@USnapshotBlock@GameState@@@_STL@@@_STL@@IAEPAU?$_List_node@USnapshotBlock@GameState@@@2@ABUSnapshotBlock@GameState@@@Z,gamestate.cpp,52,,0,absent,-1,no plausible placement,0
?_M_create_node@?$list@PAVSnapshot@@V?$allocator@PAVSnapshot@@@_STL@@@_STL@@IAEPAU?$_List_node@PAVSnapshot@@@2@ABQAVSnapshot@@@Z,gamestate.cpp,29,,0,absent,-1,no plausible placement,2
?clear@?$_List_base@USnapshotBlock@GameState@@V?$allocator@USnapshotBlock@GameState@@@_STL@@@_STL@@QAEXXZ,gamestate.cpp,59,,0,absent,-1,no plausible placement,0
?reset@GameState@@UAEXXZ,gamestate.cpp,64,,0,absent,-1,no plausible placement,0
??0?$list@PAVSnapshot@@V?$allocator@PAVSnapshot@@@_STL@@@_STL@@QAE@ABV?$allocator@PAVSnapshot@@@1@@Z,gamestate.cpp,33,,0,absent,-1,no plausible placement,1
?insert@?$list@USnapshotBlock@GameState@@V?$allocator@USnapshotBlock@GameState@@@_STL@@@_STL@@QAE?AU?$_List_iterator@USnapshotBlock@GameState@@U?$_Nonconst_traits@USnapshotBlock@GameState@@@_STL@@@2@U32@ABUSnapshotBlock@GameState@@@Z,gamestate.cpp,38,,0,absent,-1,no plausible placement,2
?insert@?$list@PAVSnapshot@@V?$allocator@PAVSnapshot@@@_STL@@@_STL@@QAE?AU?$_List_iterator@PAVSnapshot@@U?$_Nonconst_traits@PAVSnapshot@@@_STL@@@2@U32@ABQAVSnapshot@@@Z,gamestate.cpp,38,,0,absent,-1,no plausible placement,2
??0?$list@USnapshotBlock@GameState@@V?$allocator@USnapshotBlock@GameState@@@_STL@@@_STL@@QAE@ABV?$allocator@USnapshotBlock@GameState@@@1@@Z,gamestate.cpp,33,,0,absent,-1,no plausible placement,1
?push_back@?$list@USnapshotBlock@GameState@@V?$allocator@USnapshotBlock@GameState@@@_STL@@@_STL@@QAEXABUSnapshotBlock@GameState@@@Z,gamestate.cpp,30,,0,absent,-1,no plausible placement,1
?push_back@?$list@PAVSnapshot@@V?$allocator@PAVSnapshot@@@_STL@@@_STL@@QAEXABQAVSnapshot@@@Z,gamestate.cpp,30,,0,absent,-1,no plausible placement,1
?addSnapshotBlock@GameState@@AAEXVAsciiString@@PAVSnapshot@@W4SnapshotType@@@Z,gamestate.cpp,257,,0,absent,-1,no plausible placement,0
?addPostProcessSnapshot@GameState@@QAEXPAVSnapshot@@@Z,gamestate.cpp,42,,0,absent,-1,no plausible placement,1
?fetch@GameTextManager@@UAE?AVUnicodeString@@VAsciiString@@PA_N@Z,gametext.cpp,139,,0,absent,-1,no plausible placement,1
?readLine@GameTextManager@@IAE_NPADHPAVFile@@@Z,gametext.cpp,63,,0,absent,-1,no plausible placement,0
?compareLUT@@YAHPBX0@Z,gametext.cpp,56,,0,absent,-1,no plausible placement,0
?readToEndOfQuote@GameTextManager@@IAEXPAVFile@@PAD11H@Z,gametext.cpp,456,,0,absent,-1,no plausible placement,4
??1GameWindowEditData@@QAE@XZ,gamewindow.cpp,213,,0,absent,-1,no plausible placement,0
?findFirstLeaf@GameWindow@@IAEPAV1@XZ,gamewindow.cpp,51,,0,absent,-1,no plausible placement,0
?findLastLeaf@GameWindow@@IAEPAV1@XZ,gamewindow.cpp,73,,0,absent,-1,no plausible placement,0
?findPrevLeaf@GameWindow@@IAEPAV1@XZ,gamewindow.cpp,183,,0,absent,-1,no plausible placement,0
?findNextLeaf@GameWindow@@IAEPAV1@XZ,gamewindow.cpp,198,,0,absent,-1,no plausible placement,0
?winSetPosition@GameWindow@@QAEHHH@Z,gamewindow.cpp,59,,0,absent,-1,no plausible placement,0
?winGetScreenPosition@GameWindow@@QAEHPAH0@Z,gamewindow.cpp,58,,0,absent,-1,no plausible placement,0
?winSetSize@GameWindow@@QAEHHH@Z,gamewindow.cpp,63,,0,absent,-1,no plausible placement,2
?winHide@GameWindow@@QAEH_N@Z,gamewindow.cpp,50,,0,absent,-1,no plausible placement,0
?winSetFont@GameWindow@@UAEXPAVGameFont@@@Z,gamewindow.cpp,130,,0,absent,-1,no plausible placement,0
??4WinInstanceData@@QAEAAV0@ABV0@@Z,gamewindow.cpp,1171,,0,absent,-1,no plausible placement,0
?winSetParent@GameWindow@@QAEHPAV1@@Z,gamewindow.cpp,84,,0,absent,-1,no plausible placement,1
?winSetCallbacks@GameWindow@@QAEHP6A?AW4WindowMsgHandledType@@PAV1@III@ZP6AX0PAVWinInstanceData@@@ZP6AX02I@Z@Z,gamewindow.cpp,91,,0,absent,-1,no plausible placement,0
?winPointInAnyChild@GameWindow@@QAEPAV1@HH_N0@Z,gamewindow.cpp,145,,0,absent,-1,no plausible placement,1
?GameWinBlockInput@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,gamewindow.cpp,99,,0,absent,-1,no plausible placement,0
?winBringToTop@GameWindow@@QAEHXZ,gamewindow.cpp,133,,0,absent,-1,no plausible placement,1
?winPointInWindow@GameWindow@@QAE_NHH@Z,gamewindow.cpp,84,,0,absent,-1,no plausible placement,0
?winSetInstanceData@GameWindow@@QAEHPAVWinInstanceData@@@Z,gamewindow.cpp,158,,0,absent,-1,no plausible placement,1
?winDrawImage@GameWindowManager@@UAEXPBVImage@@HHHHH@Z,gamewindowglobal.cpp,49,,0,absent,-1,no plausible placement,0
?winFillRect@GameWindowManager@@UAEXHMHHHH@Z,gamewindowglobal.cpp,50,,0,absent,-1,no plausible placement,0
?winOpenRect@GameWindowManager@@UAEXHMHHHH@Z,gamewindowglobal.cpp,55,,0,absent,-1,no plausible placement,0
?winFindImage@GameWindowManager@@UAEPBVImage@@PBD@Z,gamewindowglobal.cpp,200,,0,absent,-1,no plausible placement,1
?winFindFont@GameWindowManager@@QAEPAVGameFont@@VAsciiString@@H_N@Z,gamewindowglobal.cpp,214,,0,absent,-1,no plausible placement,1
?processDestroyList@GameWindowManager@@IAEXXZ,gamewindowmanager.cpp,166,,0,absent,-1,no plausible placement,0
?PassSelectedButtonsToParentSystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,gamewindowmanager.cpp,99,,0,absent,-1,no plausible placement,2
?PassMessagesToParentSystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,gamewindowmanager.cpp,53,,0,absent,-1,no plausible placement,4
?linkWindow@GameWindowManager@@QAEXPAVGameWindow@@@Z,gamewindowmanager.cpp,166,,0,absent,-1,no plausible placement,0
?insertWindowAheadOf@GameWindowManager@@QAEXPAVGameWindow@@0@Z,gamewindowmanager.cpp,175,,0,absent,-1,no plausible placement,3
?unlinkWindow@GameWindowManager@@QAEXPAVGameWindow@@@Z,gamewindowmanager.cpp,76,,0,absent,-1,no plausible placement,0
?unlinkChildWindow@GameWindowManager@@QAEXPAVGameWindow@@@Z,gamewindowmanager.cpp,139,,0,absent,-1,no plausible placement,0
?isEnabled@GameWindowManager@@UAE_NPAVGameWindow@@@Z,gamewindowmanager.cpp,57,,0,absent,-1,no plausible placement,0
?isHidden@GameWindowManager@@UAE_NPAVGameWindow@@@Z,gamewindowmanager.cpp,57,,0,absent,-1,no plausible placement,0
?addWindowToParent@GameWindowManager@@UAEXPAVGameWindow@@0@Z,gamewindowmanager.cpp,65,,0,absent,-1,no plausible placement,0
?addWindowToParentAtEnd@GameWindowManager@@UAEXPAVGameWindow@@0@Z,gamewindowmanager.cpp,117,,0,absent,-1,no plausible placement,0
?winSendSystemMsg@GameWindowManager@@UAE?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,gamewindowmanager.cpp,54,,0,absent,-1,no plausible placement,0
?winSendInputMsg@GameWindowManager@@UAE?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,gamewindowmanager.cpp,54,,0,absent,-1,no plausible placement,0
?winRepaint@GameWindowManager@@UAEXXZ,gamewindowmanager.cpp,128,,0,absent,-1,no plausible placement,0
?winDestroy@GameWindowManager@@UAEHPAVGameWindow@@@Z,gamewindowmanager.cpp,226,,0,absent,-1,no plausible placement,0
?winDestroyAll@GameWindowManager@@UAEHXZ,gamewindowmanager.cpp,48,,0,absent,-1,no plausible placement,0
?winUnsetModal@GameWindowManager@@UAEHPAVGameWindow@@@Z,gamewindowmanager.cpp,83,,0,absent,-1,no plausible placement,0
?winSetLoneWindow@GameWindowManager@@UAEXPAVGameWindow@@@Z,gamewindowmanager.cpp,51,,0,absent,-1,no plausible placement,4
?allocate@?$allocator@U?$_List_node@PAVGameWindow@@@_STL@@@_STL@@QBEPAU?$_List_node@PAVGameWindow@@@2@IPBX@Z,gamewindowmanager.cpp,32,,0,absent,-1,no plausible placement,1
?winCreate@GameWindowManager@@UAEPAVGameWindow@@PAV2@IHHHHP6A?AW4WindowMsgHandledType@@0III@ZPAVWinInstanceData@@@Z,gamewindowmanager.cpp,56,,0,absent,-1,no plausible placement,0
?winSetModal@GameWindowManager@@UAEHPAVGameWindow@@@Z,gamewindowmanager.cpp,96,,0,absent,-1,no plausible placement,0
?allocate@?$_STLP_alloc_proxy@PAU?$_List_node@PAVGameWindow@@@_STL@@U12@V?$allocator@U?$_List_node@PAVGameWindow@@@_STL@@@2@@_STL@@QAEPAU?$_List_node@PAVGameWindow@@@2@I@Z,gamewindowmanager.cpp,32,,0,absent,-1,no plausible placement,1
?clear@?$_List_base@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAEXXZ,gamewindowmanager.cpp,50,,0,absent,-1,no plausible placement,0
?erase@?$list@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAE?AU?$_List_iterator@PAVGameWindow@@U?$_Nonconst_traits@PAVGameWindow@@@_STL@@@2@U32@@Z,gamewindowmanager.cpp,37,,0,absent,-1,no plausible placement,1
??$__distance@U?$_List_iterator@PAVGameWindow@@U?$_Const_traits@PAVGameWindow@@@_STL@@@_STL@@@_STL@@YAHABU?$_List_iterator@PAVGameWindow@@U?$_Const_traits@PAVGameWindow@@@_STL@@@0@0ABUinput_iterator_tag@0@@Z,gamewindowmanager.cpp,26,,0,absent,-1,no plausible placement,2
?_M_create_node@?$list@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@IAEPAU?$_List_node@PAVGameWindow@@@2@ABQAVGameWindow@@@Z,gamewindowmanager.cpp,29,,0,absent,-1,no plausible placement,2
?clearTabList@GameWindowManager@@UAEXXZ,gamewindowmanager.cpp,53,,0,absent,-1,no plausible placement,0
??0?$_List_base@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAE@ABV?$allocator@PAVGameWindow@@@1@@Z,gamewindowmanager.cpp,41,,0,absent,-1,no plausible placement,1
??1?$_List_base@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAE@XZ,gamewindowmanager.cpp,68,,0,absent,-1,no plausible placement,0
??$distance@U?$_List_iterator@PAVGameWindow@@U?$_Const_traits@PAVGameWindow@@@_STL@@@_STL@@@_STL@@YAHABU?$_List_iterator@PAVGameWindow@@U?$_Const_traits@PAVGameWindow@@@_STL@@@0@0@Z,gamewindowmanager.cpp,26,,0,absent,-1,no plausible placement,2
?erase@?$list@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAE?AU?$_List_iterator@PAVGameWindow@@U?$_Nonconst_traits@PAVGameWindow@@@_STL@@@2@U32@0@Z,gamewindowmanager.cpp,57,,0,absent,-1,no plausible placement,0
?insert@?$list@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAE?AU?$_List_iterator@PAVGameWindow@@U?$_Nonconst_traits@PAVGameWindow@@@_STL@@@2@U32@ABQAVGameWindow@@@Z,gamewindowmanager.cpp,38,,0,absent,-1,no plausible placement,2
??0?$list@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAE@ABV?$allocator@PAVGameWindow@@@1@@Z,gamewindowmanager.cpp,33,,0,absent,-1,no plausible placement,1
?size@?$list@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QBEIXZ,gamewindowmanager.cpp,24,,0,absent,-1,no plausible placement,2
??$_M_insert_dispatch@U?$_List_iterator@PAVGameWindow@@U?$_Const_traits@PAVGameWindow@@@_STL@@@_STL@@@?$list@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAEXU?$_List_iterator@PAVGameWindow@@U?$_Nonconst_traits@PAVGameWindow@@@_STL@@@1@U?$_List_iterator@PAVGameWindow@@U?$_Const_traits@PAVGameWindow@@@_STL@@@1@1ABU__false_type@1@@Z,gamewindowmanager.cpp,59,,0,absent,-1,no plausible placement,0
?winNextTab@GameWindowManager@@UAEXPAVGameWindow@@@Z,gamewindowmanager.cpp,126,,0,absent,-1,no plausible placement,4
?winPrevTab@GameWindowManager@@UAEXPAVGameWindow@@@Z,gamewindowmanager.cpp,114,,0,absent,-1,no plausible placement,4
?readUntilSemicolon@@YAXPAVFile@@PADH@Z,gamewindowmanagerscript.cpp,110,,0,absent,-1,no plausible placement,4
?resetWindowStack@@YAXXZ,gamewindowmanagerscript.cpp,63,,0,absent,-1,no plausible placement,0
?parseHeaderTemplate@@YA_NPADPAVWinInstanceData@@0PAX@Z,gamewindowmanagerscript.cpp,60,,0,absent,-1,no plausible placement,2
?parseTooltipText@@YA_NPADPAVWinInstanceData@@0PAX@Z,gamewindowmanagerscript.cpp,137,,0,absent,-1,no plausible placement,0
?parseText@@YA_NPADPAVWinInstanceData@@0PAX@Z,gamewindowmanagerscript.cpp,88,,0,absent,-1,no plausible placement,2
?freeStaticStrings@GameWindowManager@@UAEXXZ,gamewindowmanagerscript.cpp,167,,0,absent,-1,no plausible placement,0
??0WindowLayoutInfo@@QAE@XZ,gamewindowmanagerscript.cpp,198,,0,absent,-1,no plausible placement,0
??1WindowLayoutInfo@@QAE@XZ,gamewindowmanagerscript.cpp,191,,0,absent,-1,no plausible placement,0
?push_back@?$list@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAEXABQAVGameWindow@@@Z,gamewindowmanagerscript.cpp,30,,0,absent,-1,no plausible placement,1
_$E16,gamewindowmanagerscript.cpp,48,,0,absent,-1,no plausible placement,0
_$E19,gamewindowmanagerscript.cpp,48,,0,absent,-1,no plausible placement,0
_$E22,gamewindowmanagerscript.cpp,48,,0,absent,-1,no plausible placement,0
_$E25,gamewindowmanagerscript.cpp,48,,0,absent,-1,no plausible placement,0
?draw@FlashTransition@@UAEXXZ,gamewindowtransitionsstyles.cpp,464,,0,absent,-1,no plausible placement,0
?draw@FadeTransition@@UAEXXZ,gamewindowtransitionsstyles.cpp,196,,0,absent,-1,no plausible placement,0
?draw@ScaleUpTransition@@UAEXXZ,gamewindowtransitionsstyles.cpp,107,,0,absent,-1,no plausible placement,0
?draw@ScoreScaleUpTransition@@UAEXXZ,gamewindowtransitionsstyles.cpp,107,,0,absent,-1,no plausible placement,0
?draw@MainMenuScaleUpTransition@@UAEXXZ,gamewindowtransitionsstyles.cpp,107,,0,absent,-1,no plausible placement,0
?draw@MainMenuMediumScaleUpTransition@@UAEXXZ,gamewindowtransitionsstyles.cpp,119,,0,absent,-1,no plausible placement,0
?draw@MainMenuSmallScaleDownTransition@@UAEXXZ,gamewindowtransitionsstyles.cpp,119,,0,absent,-1,no plausible placement,0
?init@ScreenFadeTransition@@UAEXPAVGameWindow@@@Z,gamewindowtransitionsstyles.cpp,68,,0,absent,-1,no plausible placement,0
??0TextOnFrameTransition@@QAE@XZ,gamewindowtransitionsstyles.cpp,27,,0,absent,-1,no plausible placement,1
?draw@ButtonFlashTransition@@UAEXXZ,gamewindowtransitionsstyles.cpp,848,,0,absent,-1,no plausible placement,0
??1InitialRoster@GarrisonContainModuleData@@QAE@XZ,garrisoncontain.cpp,39,,0,absent,-1,no plausible placement,1
?findConditionIndex@GarrisonContain@@IAEHXZ,garrisoncontain.cpp,72,,0,absent,-1,no plausible placement,2
?removeObjectFromGarrisonPoint@GarrisonContain@@IAEXPAVObject@@H@Z,garrisoncontain.cpp,182,,0,absent,-1,no plausible placement,0
?isValidContainerFor@GarrisonContain@@UBE_NPBVObject@@_N@Z,garrisoncontain.cpp,155,,0,absent,-1,no plausible placement,1
?validateRallyPoint@GarrisonContain@@IAEXXZ,garrisoncontain.cpp,238,,0,absent,-1,no plausible placement,0
?removeAllContained@GarrisonContain@@UAEX_N@Z,garrisoncontain.cpp,46,,0,absent,-1,no plausible placement,1
?onBodyDamageStateChange@GarrisonContain@@UAEXPBVDamageInfo@@W4BodyDamageType@@1@Z,garrisoncontain.cpp,57,,0,absent,-1,no plausible placement,0
?allocate@?$allocator@UStationPointData@GarrisonContain@@@_STL@@QBEPAUStationPointData@GarrisonContain@@IPBX@Z,garrisoncontain.cpp,29,,0,absent,-1,no plausible placement,1
??$_Construct@UStationPointData@GarrisonContain@@U12@@_STL@@YAXPAUStationPointData@GarrisonContain@@ABU12@@Z,garrisoncontain.cpp,35,,0,absent,-1,no plausible placement,3
??$__copy@PAUStationPointData@GarrisonContain@@PAU12@H@_STL@@YAPAUStationPointData@GarrisonContain@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,garrisoncontain.cpp,76,,0,absent,-1,no plausible placement,4
?findClosestFreeGarrisonPointIndex@GarrisonContain@@IAEHHPBUCoord3D@@@Z,garrisoncontain.cpp,1158,,0,absent,-1,no plausible placement,0
?calcBestGarrisonPosition@GarrisonContain@@MAE_NPAUCoord3D@@PBU2@@Z,garrisoncontain.cpp,112,,0,absent,-1,no plausible placement,1
?putObjectAtBestGarrisonPoint@GarrisonContain@@IAEXPAVObject@@0PBUCoord3D@@@Z,garrisoncontain.cpp,119,,0,absent,-1,no plausible placement,0
?removeObjectFromStationPoint@GarrisonContain@@IAEXPBVObject@@@Z,garrisoncontain.cpp,55,,0,absent,-1,no plausible placement,0
?healSingleObject@GarrisonContain@@IAEXPAVObject@@M@Z,garrisoncontain.cpp,180,,0,absent,-1,no plausible placement,1
?allocate@?$_STLP_alloc_proxy@PAUStationPointData@GarrisonContain@@U12@V?$allocator@UStationPointData@GarrisonContain@@@_STL@@@_STL@@QAEPAUStationPointData@GarrisonContain@@I@Z,garrisoncontain.cpp,29,,0,absent,-1,no plausible placement,1
??$__copy_ptrs@PAUStationPointData@GarrisonContain@@PAU12@@_STL@@YAPAUStationPointData@GarrisonContain@@PAU12@00ABU__false_type@0@@Z,garrisoncontain.cpp,32,,0,absent,-1,no plausible placement,2
?attemptBestFirePointPosition@GarrisonContain@@MAE_NPAVObject@@PAVWeapon@@0@Z,garrisoncontain.cpp,125,,0,absent,-1,no plausible placement,0
?attemptBestFirePointPosition@GarrisonContain@@MAE_NPAVObject@@PAVWeapon@@PBUCoord3D@@@Z,garrisoncontain.cpp,125,,0,absent,-1,no plausible placement,0
?addValidObjectsToGarrisonPoints@GarrisonContain@@IAEXXZ,garrisoncontain.cpp,177,,0,absent,-1,no plausible placement,0
?updateEffects@GarrisonContain@@IAEXXZ,garrisoncontain.cpp,242,,0,absent,-1,no plausible placement,0
?healObjects@GarrisonContain@@IAEXXZ,garrisoncontain.cpp,61,,0,absent,-1,no plausible placement,0
?moveObjectsWithMe@GarrisonContain@@IAEXXZ,garrisoncontain.cpp,57,,0,absent,-1,no plausible placement,0
??0?$_Vector_base@UStationPointData@GarrisonContain@@V?$allocator@UStationPointData@GarrisonContain@@@_STL@@@_STL@@QAE@ABV?$allocator@UStationPointData@GarrisonContain@@@1@@Z,garrisoncontain.cpp,37,,0,absent,-1,no plausible placement,2
??$__uninitialized_copy@PAUStationPointData@GarrisonContain@@PAU12@@_STL@@YAPAUStationPointData@GarrisonContain@@PAU12@00ABU__false_type@0@@Z,garrisoncontain.cpp,63,,0,absent,-1,no plausible placement,4
??$__uninitialized_fill_n@PAUStationPointData@GarrisonContain@@IU12@@_STL@@YAPAUStationPointData@GarrisonContain@@PAU12@IABU12@ABU__false_type@0@@Z,garrisoncontain.cpp,59,,0,absent,-1,no plausible placement,4
?erase@?$vector@UStationPointData@GarrisonContain@@V?$allocator@UStationPointData@GarrisonContain@@@_STL@@@_STL@@QAEPAUStationPointData@GarrisonContain@@PAU34@0@Z,garrisoncontain.cpp,43,,0,absent,-1,no plausible placement,3
??0GarrisonContainModuleData@@QAE@XZ,garrisoncontain.cpp,136,,0,absent,-1,no plausible placement,0
??1GarrisonContainModuleData@@UAE@XZ,garrisoncontain.cpp,114,,0,absent,-1,no plausible placement,1
??1GarrisonContain@@MAE@XZ,garrisoncontain.cpp,165,,0,absent,-1,no plausible placement,2
?getContainerPipsToShow@ContainModuleInterface@@UAE_NAAH0@Z,garrisoncontain.cpp,52,,0,absent,-1,no plausible placement,0
?removeInvalidObjectsFromGarrisonPoints@GarrisonContain@@IAEXXZ,garrisoncontain.cpp,141,,0,absent,-1,no plausible placement,0
?onRemoving@GarrisonContain@@UAEXPAVObject@@@Z,garrisoncontain.cpp,267,,0,absent,-1,no plausible placement,0
?clear@?$vector@UStationPointData@GarrisonContain@@V?$allocator@UStationPointData@GarrisonContain@@@_STL@@@_STL@@QAEXXZ,garrisoncontain.cpp,33,,0,absent,-1,no plausible placement,3
??0GarrisonContain@@QAE@PAVThing@@PBVModuleData@@@Z,garrisoncontain.cpp,326,,0,absent,-1,no plausible placement,1
?push_back@?$vector@UStationPointData@GarrisonContain@@V?$allocator@UStationPointData@GarrisonContain@@@_STL@@@_STL@@QAEXABUStationPointData@GarrisonContain@@@Z,garrisoncontain.cpp,70,,0,absent,-1,no plausible placement,4
?loadStationGarrisonPoints@GarrisonContain@@IAEXXZ,garrisoncontain.cpp,507,,0,absent,-1,no plausible placement,0
?positionObjectsAtStationGarrisonPoints@GarrisonContain@@IAEXXZ,garrisoncontain.cpp,123,,0,absent,-1,no plausible placement,0
?matchObjectsToGarrisonPoints@GarrisonContain@@IAEXXZ,garrisoncontain.cpp,56,,0,absent,-1,no plausible placement,0
?redeployOccupants@GarrisonContain@@MAEXXZ,garrisoncontain.cpp,175,,0,absent,-1,no plausible placement,0
?update@GarrisonContain@@UAE?AW4UpdateSleepTime@@XZ,garrisoncontain.cpp,187,,0,absent,-1,no plausible placement,1
??0GrantUpgradeCreate@@QAE@PAVThing@@PBVModuleData@@@Z,grantupgradecreate.cpp,53,,0,absent,-1,no plausible placement,1
??0GrantUpgradeCreateModuleData@@QAE@XZ,grantupgradecreate.cpp,100,,0,absent,-1,no plausible placement,1
??8@YA_NABVAsciiString@@PBD@Z,gsconfig.cpp,99,,0,absent,-1,no plausible placement,0
??1?$_Vector_base@GV?$allocator@G@_STL@@@_STL@@QAE@XZ,gsconfig.cpp,72,,0,absent,-1,no plausible placement,0
?allocate@?$allocator@U?$_List_node@VAsciiString@@@_STL@@@_STL@@QBEPAU?$_List_node@VAsciiString@@@2@IPBX@Z,gsconfig.cpp,32,,0,absent,-1,no plausible placement,1
?allocate@?$allocator@U?$_List_node@PB_N@_STL@@@_STL@@QBEPAU?$_List_node@PB_N@2@IPBX@Z,gsconfig.cpp,32,,0,absent,-1,no plausible placement,1
?allocate@?$allocator@U?$_Rb_tree_node@H@_STL@@@_STL@@QBEPAU?$_Rb_tree_node@H@2@IPBX@Z,gsconfig.cpp,32,,0,absent,-1,no plausible placement,1
??$fill_n@PAGIG@_STL@@YAPAGPAGIABG@Z,gsconfig.cpp,31,,0,absent,-1,no plausible placement,3
??1?$vector@GV?$allocator@G@_STL@@@_STL@@QAE@XZ,gsconfig.cpp,72,,0,absent,-1,no plausible placement,0
?_M_insert_overflow@?$vector@GV?$allocator@G@_STL@@@_STL@@IAEXPAGABGABU__true_type@2@I_N@Z,gsconfig.cpp,191,,0,absent,-1,no plausible placement,0
?allocate@?$_STLP_alloc_proxy@PAU?$_List_node@VAsciiString@@@_STL@@U12@V?$allocator@U?$_List_node@VAsciiString@@@_STL@@@2@@_STL@@QAEPAU?$_List_node@VAsciiString@@@2@I@Z,gsconfig.cpp,32,,0,absent,-1,no plausible placement,1
?_M_empty_initialize@?$_Rb_tree@HHU?$_Identity@H@_STL@@U?$less@H@2@V?$allocator@H@2@@_STL@@AAEXXZ,gsconfig.cpp,25,,0,absent,-1,no plausible placement,2
?allocate@?$_STLP_alloc_proxy@PAU?$_List_node@PB_N@_STL@@U12@V?$allocator@U?$_List_node@PB_N@_STL@@@2@@_STL@@QAEPAU?$_List_node@PB_N@2@I@Z,gsconfig.cpp,32,,0,absent,-1,no plausible placement,1
